0.6Amp,0.6MeV,0.3Amp,0.3MeV
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.04E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.05E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
1.06E+02,,,
